==14443== NVPROF is profiling process 14443, command: ./5
==14443== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==14443== Profiling application: ./5
==14443== Profiling result:
==14443== Event result:
Invocations                                Event Name         Min         Max         Avg
Device "Tesla K80 (0)"
	Kernel: convolutionColumnsKernel(float*, float*, int, int, int)
         17               l1_shared_load_transactions     9510912     9510912     9510912
         17              l1_shared_store_transactions      737318      737515      737407
         17             __l1_global_load_transactions      738762      740324      739559
         17            __l1_global_store_transactions      589824      589824      589824
         17                                atom_count           0           0           0
         17                                gred_count           0           0           0

==14443== Metric result:
Invocations                               Metric Name                        Metric Description         Min         Max         Avg
Device "Tesla K80 (0)"
	Kernel: convolutionColumnsKernel(float*, float*, int, int, int)
         17                  l1_cache_global_hit_rate                        L1 Global Hit Rate       0.00%       0.00%       0.00%
         17                   l1_cache_local_hit_rate                         L1 Local Hit Rate       0.00%       0.00%       0.00%
         17                             sm_efficiency                   Multiprocessor Activity      99.10%      99.31%      99.23%
         17                                       ipc                              Executed IPC    1.364471    1.365916    1.365305
         17                        achieved_occupancy                        Achieved Occupancy    0.968115    0.970168    0.969255
         17                  gld_requested_throughput          Requested Global Load Throughput  34.046GB/s  34.168GB/s  34.118GB/s
         17                  gst_requested_throughput         Requested Global Store Throughput  27.351GB/s  27.449GB/s  27.409GB/s
         17                    sm_efficiency_instance                   Multiprocessor Activity      99.10%      99.31%      99.23%
         17                              ipc_instance                              Executed IPC    1.364471    1.365916    1.365305
         17                      inst_replay_overhead               Instruction Replay Overhead    0.351018    0.351272    0.351189
         17                    shared_replay_overhead             Shared Memory Replay Overhead    0.230103    0.230103    0.230103
         17                    global_replay_overhead             Global Memory Replay Overhead    0.049786    0.049786    0.049786
         17              global_cache_replay_overhead       Global Memory Cache Replay Overhead    0.000000    0.000000    0.000000
         17                        tex_cache_hit_rate                    Texture Cache Hit Rate     100.00%     100.00%     100.00%
         17                      tex_cache_throughput                  Texture Cache Throughput  116.24GB/s  116.66GB/s  116.49GB/s
         17                      dram_read_throughput             Device Memory Read Throughput  44.976GB/s  45.224GB/s  45.125GB/s
         17                     dram_write_throughput            Device Memory Write Throughput  36.042GB/s  36.289GB/s  36.176GB/s
         17                            gst_throughput                   Global Store Throughput  27.351GB/s  27.449GB/s  27.409GB/s
         17                            gld_throughput                    Global Load Throughput  34.046GB/s  34.168GB/s  34.118GB/s
         17                     local_replay_overhead        Local Memory Cache Replay Overhead    0.000000    0.000000    0.000000
         17                         shared_efficiency                  Shared Memory Efficiency      25.00%      25.00%      25.00%
         17                            gld_efficiency             Global Memory Load Efficiency     100.00%     100.00%     100.00%
         17                            gst_efficiency            Global Memory Store Efficiency     100.00%     100.00%     100.00%
         17                       l2_l1_read_hit_rate                    L2 Hit Rate (L1 Reads)      11.07%      11.33%      11.18%
         17                  l2_texture_read_hit_rate               L2 Hit Rate (Texture Reads)      98.08%      98.08%      98.08%
         17                     l2_l1_read_throughput                  L2 Throughput (L1 Reads)  34.046GB/s  34.168GB/s  34.118GB/s
         17                l2_texture_read_throughput             L2 Throughput (Texture Reads)  3.6170MB/s  3.6300MB/s  3.6246MB/s
         17                     local_memory_overhead                     Local Memory Overhead       0.00%       0.00%       0.00%
         17                 warp_execution_efficiency                 Warp Execution Efficiency     100.00%     100.00%     100.00%
         17               nc_gld_requested_throughput  Requested Non-Coherent Global Load Throu  0.00000B/s  0.00000B/s  0.00000B/s
         17                                issued_ipc                                Issued IPC    1.843843    1.845695    1.844869
         17                             inst_per_warp                     Instructions per warp  360.708333  360.708333  360.708333
         17                    issue_slot_utilization                    Issue Slot Utilization      39.11%      39.15%      39.13%
         17       local_load_transactions_per_request  Local Memory Load Transactions Per Reque    0.000000    0.000000    0.000000
         17      local_store_transactions_per_request  Local Memory Store Transactions Per Requ    0.000000    0.000000    0.000000
         17      shared_load_transactions_per_request  Shared Memory Load Transactions Per Requ    2.000000    2.000000    2.000000
         17     shared_store_transactions_per_request  Shared Memory Store Transactions Per Req    2.000000    2.000133    2.000055
         17              gld_transactions_per_request      Global Load Transactions Per Request    2.000000    2.000000    2.000000
         17              gst_transactions_per_request     Global Store Transactions Per Request    2.000000    2.000000    2.000000
         17                   local_load_transactions                   Local Load Transactions           0           0           0
         17                  local_store_transactions                  Local Store Transactions           0           0           0
         17                  shared_load_transactions                  Shared Load Transactions     5382144     5382144     5382144
         17                 shared_store_transactions                 Shared Store Transactions      737280      737331      737299
         17                          gld_transactions                  Global Load Transactions      734208      734208      734208
         17                          gst_transactions                 Global Store Transactions      589824      589824      589824
         17                  sysmem_read_transactions           System Memory Read Transactions           0           0           0
         17                 sysmem_write_transactions          System Memory Write Transactions           1          13           6
         17                    tex_cache_transactions                Texture Cache Transactions     5013504     5013504     5013504
         17                    dram_read_transactions           Device Memory Read Transactions     1938654     1946553     1942145
         17                   dram_write_transactions          Device Memory Write Transactions     1552807     1559547     1556965
         17                      l2_read_transactions                      L2 Read Transactions     1468665     1469435     1468923
         17                     l2_write_transactions                     L2 Write Transactions     1179657     1179669     1179662
         17                     local_load_throughput              Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         17                    local_store_throughput             Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         17                    shared_load_throughput             Shared Memory Load Throughput  998.31GB/s   1e+03GB/s   1e+03GB/s
         17                   shared_store_throughput            Shared Memory Store Throughput  136.76GB/s  137.26GB/s  137.05GB/s
         17                        l2_read_throughput                     L2 Throughput (Reads)  34.056GB/s  34.190GB/s  34.130GB/s
         17                       l2_write_throughput                    L2 Throughput (Writes)  27.351GB/s  27.450GB/s  27.409GB/s
         17                    sysmem_read_throughput             System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         17                   sysmem_write_throughput            System Memory Write Throughput  23.185KB/s  301.47KB/s  140.79KB/s
         17         warp_nonpred_execution_efficiency  Warp Non-Predicated Execution Efficiency      99.46%      99.46%      99.46%
