==2342== NVPROF is profiling process 2342, command: ./6
==2342== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==2342== Profiling application: ./6
==2342== Profiling result:
==2342== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"tex0_cache_sector_queries",1966080,1966080,1966080
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"tex1_cache_sector_queries",1966080,1966080,1966080
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"tex2_cache_sector_queries",1966080,1966080,1966080
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"tex3_cache_sector_queries",1966080,1966080,1966080
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"tex0_cache_sector_misses",980008,980008,980008
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"tex1_cache_sector_misses",980360,980360,980360
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"tex2_cache_sector_misses",980036,980036,980036
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"tex3_cache_sector_misses",980378,980378,980378
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"fb_subp0_read_sectors",1100165,1100165,1100165
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"fb_subp1_read_sectors",1100079,1100079,1100079
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"fb_subp0_write_sectors",90990,90990,90990
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"fb_subp1_write_sectors",91064,91064,91064
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp0_write_sector_misses",30721,30721,30721
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp1_write_sector_misses",30724,30724,30724
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp2_write_sector_misses",30722,30722,30722
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp3_write_sector_misses",30725,30725,30725
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp0_read_sector_misses",493461,493461,493461
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp1_read_sector_misses",493445,493445,493445
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp2_read_sector_misses",493442,493442,493442
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp3_read_sector_misses",493444,493444,493444
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp0_write_l1_sector_queries",30720,30720,30720
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp1_write_l1_sector_queries",30720,30720,30720
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp2_write_l1_sector_queries",30720,30720,30720
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp3_write_l1_sector_queries",30720,30720,30720
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp0_read_l1_sector_queries",0,0,0
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp1_read_l1_sector_queries",0,0,0
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp2_read_l1_sector_queries",0,0,0
"Tesla K80 (0)","mm_kernel(float const *, float*, int, int)",1,"l2_subp3_read_l1_sector_queries",0,0,0
