==2290== NVPROF is profiling process 2290, command: ./0
==2290== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==2290== Profiling application: ./0
==2290== Profiling result:
==2290== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"tex0_cache_sector_queries",0,0,0
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"tex1_cache_sector_queries",0,0,0
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"tex2_cache_sector_queries",0,0,0
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"tex3_cache_sector_queries",0,0,0
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"tex0_cache_sector_misses",0,0,0
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"tex1_cache_sector_misses",0,0,0
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"tex2_cache_sector_misses",0,0,0
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"tex3_cache_sector_misses",0,0,0
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"fb_subp0_read_sectors",1486275,1486275,1486275
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"fb_subp1_read_sectors",1482895,1482895,1482895
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"fb_subp0_write_sectors",92737,92737,92737
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"fb_subp1_write_sectors",91867,91867,91867
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp0_write_sector_misses",31014,31014,31014
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp1_write_sector_misses",30720,30720,30720
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp2_write_sector_misses",30734,30734,30734
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp3_write_sector_misses",30723,30723,30723
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp0_read_sector_misses",495302,495302,495302
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp1_read_sector_misses",493928,493928,493928
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp2_read_sector_misses",493455,493455,493455
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp3_read_sector_misses",494471,494471,494471
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp0_write_l1_sector_queries",30720,30720,30720
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp1_write_l1_sector_queries",30720,30720,30720
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp2_write_l1_sector_queries",30720,30720,30720
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp3_write_l1_sector_queries",31020,31020,31020
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp0_read_l1_sector_queries",7864320,7864320,7864320
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp1_read_l1_sector_queries",7864320,7864320,7864320
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp2_read_l1_sector_queries",7864320,7864320,7864320
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp3_read_l1_sector_queries",7864320,7864320,7864320
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp0_read_l1_hit_sectors",7371078,7371078,7371078
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp1_read_l1_hit_sectors",7371064,7371064,7371064
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp2_read_l1_hit_sectors",7371040,7371040,7371040
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp3_read_l1_hit_sectors",7371030,7371030,7371030
"Tesla K80 (0)","mm_kernel(float*, float*, float*, int, int)",1,"l2_subp0_read_tex_sector_queries",0,0,0
