==2316== NVPROF is profiling process 2316, command: ./3
==2316== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==2316== Profiling application: ./3
==2316== Profiling result:
==2316== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"tex0_cache_sector_queries",3932160,3932160,3932160
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"tex1_cache_sector_queries",3932160,3932160,3932160
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"tex2_cache_sector_queries",3932160,3932160,3932160
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"tex3_cache_sector_queries",3932160,3932160,3932160
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"tex0_cache_sector_misses",3583592,3583592,3583592
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"tex1_cache_sector_misses",3628840,3628840,3628840
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"tex2_cache_sector_misses",3583344,3583344,3583344
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"tex3_cache_sector_misses",3629104,3629104,3629104
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"fb_subp0_read_sectors",4937215,4937215,4937215
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"fb_subp1_read_sectors",4937171,4937171,4937171
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"fb_subp0_write_sectors",307143,307143,307143
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"fb_subp1_write_sectors",307156,307156,307156
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp0_write_sector_misses",122882,122882,122882
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp1_write_sector_misses",122883,122883,122883
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp2_write_sector_misses",122883,122883,122883
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp3_write_sector_misses",122884,122884,122884
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp0_read_sector_misses",1975173,1975173,1975173
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp1_read_sector_misses",1975190,1975190,1975190
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp2_read_sector_misses",1975409,1975409,1975409
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp3_read_sector_misses",1975941,1975941,1975941
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp0_write_l1_sector_queries",122880,122880,122880
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp1_write_l1_sector_queries",122880,122880,122880
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp2_write_l1_sector_queries",122880,122880,122880
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp3_write_l1_sector_queries",122880,122880,122880
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp0_read_l1_sector_queries",1966080,1966080,1966080
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp1_read_l1_sector_queries",1966080,1966080,1966080
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp2_read_l1_sector_queries",1966080,1966080,1966080
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp3_read_l1_sector_queries",1966080,1966080,1966080
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp0_read_l1_hit_sectors",68,68,68
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp1_read_l1_hit_sectors",64,64,64
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp2_read_l1_hit_sectors",60,60,60
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp3_read_l1_hit_sectors",80,80,80
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp0_read_tex_sector_queries",3648324,3648324,3648324
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp1_read_tex_sector_queries",3649100,3649100,3649100
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp2_read_tex_sector_queries",3649400,3649400,3649400
"Tesla K80 (0)","mm_kernel(float*, float*, int, int)",1,"l2_subp3_read_tex_sector_queries",3648352,3648352,3648352
