==16224== NVPROF is profiling process 16224, command: ./1
==16224== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==16224== Profiling application: ./1
==16224== Profiling result:
==16224== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"tex0_cache_sector_queries",4915200,4915200,4915200
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"tex1_cache_sector_queries",4915200,4915200,4915200
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"tex2_cache_sector_queries",4915200,4915200,4915200
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"tex3_cache_sector_queries",4915200,4915200,4915200
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"tex0_cache_sector_misses",4915200,4915200,4915200
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"tex1_cache_sector_misses",4915200,4915200,4915200
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"tex2_cache_sector_misses",4915200,4915200,4915200
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"tex3_cache_sector_misses",4915200,4915200,4915200
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"fb_subp0_read_sectors",8360145,8360145,8360145
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"fb_subp1_read_sectors",8361841,8361841,8361841
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"fb_subp0_write_sectors",9977636,9977636,9977636
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"fb_subp1_write_sectors",9980916,9980916,9980916
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp0_write_sector_misses",3611006,3611006,3611006
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp1_write_sector_misses",3614289,3614289,3614289
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp2_write_sector_misses",3610608,3610608,3610608
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp3_write_sector_misses",3619698,3619698,3619698
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp0_read_sector_misses",3253184,3253184,3253184
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp1_read_sector_misses",3254359,3254359,3254359
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp2_read_sector_misses",3255098,3255098,3255098
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp3_read_sector_misses",3256385,3256385,3256385
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp0_write_l1_sector_queries",19660800,19660800,19660800
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp1_write_l1_sector_queries",19660800,19660800,19660800
"Tesla K80 (0)","trans_kernel(float*, float*, int, int)",1,"l2_subp2_write_l1_sector_queries",19660800,19660800,19660800
