==14760== NVPROF is profiling process 14760, command: ./7
==14760== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==14760== Profiling application: ./7
==14760== Profiling result:
==14760== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"tex0_cache_sector_queries",1353675,1353675,1353675
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"tex1_cache_sector_queries",1352297,1352297,1352297
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"tex2_cache_sector_queries",1355239,1355239,1355239
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"tex3_cache_sector_queries",1355377,1355377,1355377
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"tex0_cache_sector_misses",1237887,1237887,1237887
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"tex1_cache_sector_misses",1238801,1238801,1238801
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"tex2_cache_sector_misses",1234602,1234602,1234602
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"tex3_cache_sector_misses",1234540,1234540,1234540
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"fb_subp0_read_sectors",1090437,1090437,1090437
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"fb_subp1_read_sectors",1092528,1092528,1092528
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"fb_subp0_write_sectors",1352,1352,1352
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"fb_subp1_write_sectors",1352,1352,1352
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp0_write_sector_misses",528,528,528
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp1_write_sector_misses",528,528,528
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp2_write_sector_misses",529,529,529
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp3_write_sector_misses",528,528,528
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp0_read_sector_misses",386274,386274,386274
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp1_read_sector_misses",385775,385775,385775
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp2_read_sector_misses",385963,385963,385963
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp3_read_sector_misses",386129,386129,386129
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp0_write_l1_sector_queries",4224,4224,4224
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp1_write_l1_sector_queries",4224,4224,4224
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp2_write_l1_sector_queries",4224,4224,4224
"Tesla K80 (0)","spmv_kernel(float volatile *, int volatile *, int const *, float const *, int, float*)",1,"l2_subp3_write_l1_sector_queries",4224,4224,4224
