"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_read_sector_misses",51381,51381,51381
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_write_l1_sector_queries",8004,8004,8004
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_write_l1_sector_queries",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_write_l1_sector_queries",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_write_l1_sector_queries",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_read_l1_sector_queries",290702,290702,290702
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_read_l1_sector_queries",290889,290889,290889
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_read_l1_sector_queries",290469,290469,290469
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_read_l1_sector_queries",290755,290755,290755
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_read_l1_hit_sectors",288990,288990,288990
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_read_l1_hit_sectors",289131,289131,289131
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_read_l1_hit_sectors",288847,288847,288847
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_read_l1_hit_sectors",289146,289146,289146
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_read_tex_sector_queries",238466,238466,238466
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_read_tex_sector_queries",238984,238984,238984
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_read_tex_sector_queries",238273,238273,238273
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_read_tex_sector_queries",238679,238679,238679
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_read_tex_hit_sectors",189053,189053,189053
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_read_tex_hit_sectors",189246,189246,189246
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_read_tex_hit_sectors",188437,188437,188437
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_read_tex_hit_sectors",189195,189195,189195
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp0_gld_thread_count_32b",110592,110592,110592
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp1_gld_thread_count_32b",110592,110592,110592
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp2_gld_thread_count_32b",110592,110592,110592
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp3_gld_thread_count_32b",110592,110592,110592
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp0_gld_thread_count_64b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp1_gld_thread_count_64b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp2_gld_thread_count_64b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp3_gld_thread_count_64b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp0_gld_thread_count_128b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp1_gld_thread_count_128b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp2_gld_thread_count_128b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp3_gld_thread_count_128b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp0_gld_warp_count_32b",37140,37140,37140
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp1_gld_warp_count_32b",3484,3484,3484
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp2_gld_warp_count_32b",6788,6788,6788
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp3_gld_warp_count_32b",3512,3512,3512
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp0_gld_warp_count_64b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp1_gld_warp_count_64b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp2_gld_warp_count_64b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp3_gld_warp_count_64b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp0_gld_warp_count_128b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp1_gld_warp_count_128b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp2_gld_warp_count_128b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_subp3_gld_warp_count_128b",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_read_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_read_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_read_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_read_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_write_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_write_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_write_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_write_sysmem_sector_queries",4,4,4
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_total_read_sector_queries",529610,529610,529610
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_total_read_sector_queries",529733,529733,529733
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_total_read_sector_queries",529484,529484,529484
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_total_read_sector_queries",529812,529812,529812
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp0_total_write_sector_queries",7684,7684,7684
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp1_total_write_sector_queries",7688,7688,7688
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp2_total_write_sector_queries",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_subp3_total_write_sector_queries",7684,7684,7684
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"elapsed_cycles_sm",2843173,2843173,2843173
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_inst_8bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_inst_16bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_inst_32bit",1327104,1327104,1327104
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_inst_64bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_inst_128bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_inst_8bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_inst_16bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_inst_32bit",245760,245760,245760
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_inst_64bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_inst_128bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_gld_inst_8bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_gld_inst_16bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_gld_inst_32bit",442368,442368,442368
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_gld_inst_64bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"rocache_gld_inst_128bit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"prof_trigger_00",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"prof_trigger_01",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"prof_trigger_02",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"prof_trigger_03",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"prof_trigger_04",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"prof_trigger_05",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"prof_trigger_06",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"prof_trigger_07",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"atom_cas_count",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"warps_launched",1536,1536,1536
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"threads_launched",49152,49152,49152
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"inst_executed",1731072,1731072,1731072
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"inst_issued1",2467552,2467552,2467552
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"inst_issued2",278809,278809,278809
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"thread_inst_executed",55394304,55394304,55394304
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"shared_load",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"shared_store",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"local_load",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"local_store",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_request",41472,41472,41472
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_request",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"active_cycles",2583393,2583393,2583393
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"active_warps",147500570,147500570,147500570
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"sm_cta_launched",192,192,192
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"not_predicated_off_thread_inst_executed",53673984,53673984,53673984
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_local_load_hit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_local_load_miss",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_local_store_hit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_local_store_miss",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_global_load_hit",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_global_load_miss",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"uncached_global_load_transaction",1051236,1051236,1051236
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"global_store_transaction",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"shared_load_replay",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"shared_store_replay",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"global_ld_mem_divergence_replays",1009764,1009764,1009764
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"global_st_mem_divergence_replays",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"local_load_transactions",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"local_store_transactions",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_shared_load_transactions",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_shared_store_transactions",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"__l1_global_load_transactions",1296838,1296838,1296838
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"__l1_global_store_transactions",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"atom_count",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gred_count",0,0,0

==12594== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_cache_global_hit_rate","L1 Global Hit Rate",0.000000%,0.000000%,0.000000%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l1_cache_local_hit_rate","L1 Local Hit Rate",0.000000%,0.000000%,0.000000%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"sm_efficiency","Multiprocessor Activity",90.863025%,90.863025%,90.863025%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"ipc","Executed IPC",0.670388,0.670388,0.670388
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"achieved_occupancy","Achieved Occupancy",0.892533,0.892533,0.892533
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_requested_throughput","Requested Global Load Throughput",13.620368GB/s,13.620368GB/s,13.620368GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_requested_throughput","Requested Global Store Throughput",2.522290GB/s,2.522290GB/s,2.522290GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"sm_efficiency_instance","Multiprocessor Activity",90.863025%,90.863025%,90.863025%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"ipc_instance","Executed IPC",0.670388,0.670388,0.670388
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"inst_replay_overhead","Instruction Replay Overhead",0.747570,0.747570,0.747570
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"shared_replay_overhead","Shared Memory Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"global_replay_overhead","Global Memory Replay Overhead",0.583317,0.583317,0.583317
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"tex_cache_hit_rate","Texture Cache Hit Rate",20.557495%,20.557495%,20.557495%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"tex_cache_throughput","Texture Cache Throughput",50.445809GB/s,50.445809GB/s,50.445809GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"dram_read_throughput","Device Memory Read Throughput",21.681024GB/s,21.681024GB/s,21.681024GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"dram_write_throughput","Device Memory Write Throughput",3.141532GB/s,3.141532GB/s,3.141532GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_throughput","Global Store Throughput",2.522290GB/s,2.522290GB/s,2.522290GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_throughput","Global Load Throughput",95.473866GB/s,95.473866GB/s,95.473866GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gld_efficiency","Global Memory Load Efficiency",14.266070%,14.266070%,14.266070%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"gst_efficiency","Global Memory Store Efficiency",100.000000%,100.000000%,100.000000%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",99.423726%,99.423726%,99.423726%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_texture_read_hit_rate","L2 Hit Rate (Texture Reads)",79.204675%,79.204675%,79.204675%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_l1_read_throughput","L2 Throughput (L1 Reads)",95.473866GB/s,95.473866GB/s,95.473866GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"l2_texture_read_throughput","L2 Throughput (Texture Reads)",78.361948GB/s,78.361948GB/s,78.361948GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"local_memory_overhead","Local Memory Overhead",0.027139%,0.027139%,0.027139%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"warp_execution_efficiency","Warp Execution Efficiency",100.000000%,100.000000%,100.000000%
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"nc_gld_requested_throughput","Requested Non-Coherent Global Load Throughput",4.540123GB/s,4.540123GB/s,4.540123GB/s
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"issued_ipc","Issued IPC",1.171007,1.171007,1.171007
"Tesla K80 (0)","cfd_kernel(int, int*, float*, float*, float*, float*, float const *, float*, float*, int*)",1,"inst_per_warp","Instructions per warp",1127.000000,1127.000000,1127.000000
