==12636== NVPROF is profiling process 12636, command: ./6
==12636== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==12636== Profiling application: ./6
==12636== Profiling result:
==12636== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"tex0_cache_sector_queries",603784,603784,603784
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"tex1_cache_sector_queries",603819,603819,603819
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"tex2_cache_sector_queries",603959,603959,603959
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"tex3_cache_sector_queries",603884,603884,603884
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"tex0_cache_sector_misses",532134,532134,532134
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"tex1_cache_sector_misses",532188,532188,532188
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"tex2_cache_sector_misses",532427,532427,532427
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"tex3_cache_sector_misses",531994,531994,531994
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"fb_subp0_read_sectors",137279,137279,137279
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"fb_subp1_read_sectors",136627,136627,136627
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"fb_subp0_write_sectors",19110,19110,19110
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"fb_subp1_write_sectors",19109,19109,19109
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp0_write_sector_misses",7681,7681,7681
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp1_write_sector_misses",7686,7686,7686
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp2_write_sector_misses",7681,7681,7681
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp3_write_sector_misses",7684,7684,7684
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp0_read_sector_misses",51797,51797,51797
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp1_read_sector_misses",51754,51754,51754
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp2_read_sector_misses",51569,51569,51569
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp3_read_sector_misses",51649,51649,51649
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp0_write_l1_sector_queries",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp1_write_l1_sector_queries",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp2_write_l1_sector_queries",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp3_write_l1_sector_queries",7680,7680,7680
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp0_read_l1_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp1_read_l1_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp2_read_l1_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp3_read_l1_sector_queries",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp0_read_l1_hit_sectors",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp1_read_l1_hit_sectors",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp2_read_l1_hit_sectors",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp3_read_l1_hit_sectors",0,0,0
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp0_read_tex_sector_queries",532186,532186,532186
"Tesla K80 (0)","cfd_kernel(int, int*, float const *, float const *, float*, float*, float*, float*, float*)",1,"l2_subp1_read_tex_sector_queries",532798,532798,532798
