==21788== NVPROF is profiling process 21788, command: ./spmv
==21788== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==21788== Profiling application: ./spmv
==21788== Profiling result:
==21788== Event result:
Invocations                                Event Name         Min         Max         Avg
Device "Tesla K80 (0)"
	Kernel: spmv_kernel(float const *, int const *, int const *, float const *, int, float*)
          1                     local_load_throughput              Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    local_store_throughput             Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    shared_load_throughput             Shared Memory Load Throughput  28.161GB/s  28.161GB/s  28.161GB/s
          1                   shared_store_throughput            Shared Memory Store Throughput  15.361GB/s  15.361GB/s  15.361GB/s
          1                        l2_read_throughput                     L2 Throughput (Reads)  135.05GB/s  135.05GB/s  135.05GB/s
          1                       l2_write_throughput                    L2 Throughput (Writes)  321.65MB/s  321.65MB/s  321.65MB/s
          1                    sysmem_read_throughput             System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   sysmem_write_throughput            System Memory Write Throughput  75.761KB/s  75.761KB/s  75.761KB/s
          1         warp_nonpred_execution_efficiency  Warp Non-Predicated Execution Efficiency      80.80%      80.80%      80.80%
          1                                 cf_issued          Issued Control-Flow Instructions      396498      396498      396498
          1                               cf_executed        Executed Control-Flow Instructions      374897      374897      374897
          1                               ldst_issued            Issued Load/Store Instructions     5795569     5795569     5795569
          1                             ldst_executed          Executed Load/Store Instructions      915426      915426      915426
          1                             flop_count_sp  Floating Point Operations(Single Precisi    11942768    11942768    11942768
          1                         flop_count_sp_add  Floating Point Operations(Single Precisi      523776      523776      523776
          1                         flop_count_sp_mul  Floating Point Operation(Single Precisio           0           0           0
          1                         flop_count_sp_fma  Floating Point Operations(Single Precisi     5709496     5709496     5709496
          1                             flop_count_dp  Floating Point Operations(Double Precisi           0           0           0
          1                         flop_count_dp_add  Floating Point Operations(Double Precisi           0           0           0
          1                         flop_count_dp_mul  Floating Point Operations(Double Precisi           0           0           0
          1                         flop_count_dp_fma  Floating Point Operations(Double Preciso           0           0           0
          1                     flop_count_sp_special  Floating Point Operations(Single Precisi           0           0           0
          1                          stall_inst_fetch  Issue Stall Reasons (Instructions Fetch)       0.85%       0.85%       0.85%
          1                     stall_exec_dependency  Issue Stall Reasons (Execution Dependenc       4.36%       4.36%       4.36%
          1                   stall_memory_dependency        Issue Stall Reasons (Data Request)       6.60%       6.60%       6.60%
          1                             stall_texture             Issue Stall Reasons (Texture)       0.00%       0.00%       0.00%
          1                                stall_sync     Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
          1                               stall_other               Issue Stall Reasons (Other)       0.64%       0.64%       0.64%
          1                     l1_shared_utilization              L1/Shared Memory Utilization     Low (1)     Low (1)     Low (1)
          1                            l2_utilization                      L2 Cache Utilization     Mid (4)     Mid (4)     Mid (4)
          1                           tex_utilization                 Texture Cache Utilization    Idle (0)    Idle (0)    Idle (0)
          1                          dram_utilization                 Device Memory Utilization     Low (2)     Low (2)     Low (2)
          1                        sysmem_utilization                 System Memory Utilization     Low (1)     Low (1)     Low (1)
          1                       ldst_fu_utilization      Load/Store Function Unit Utilization     Mid (6)     Mid (6)     Mid (6)
          1                        alu_fu_utilization      Arithmetic Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                         cf_fu_utilization    Control-Flow Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                        tex_fu_utilization         Texture Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                             inst_executed                     Instructions Executed     3729324     3729324     3729324
          1                               inst_issued                       Instructions Issued     9125606     9125606     9125606
          1                               issue_slots                               Issue Slots     8316562     8316562     8316562
          1                     nc_l2_read_throughput        L2 Throughput (Non-Coherent Reads)  0.00000B/s  0.00000B/s  0.00000B/s
          1                   nc_l2_read_transactions         L2 Non-Coherent Read Transactions           0           0           0
          1                  nc_cache_global_hit_rate              Non-Coherent Global Hit Rate       0.00%       0.00%       0.00%
          1                         nc_gld_throughput  Non-Coherent Global Memory Load Throughp  0.00000B/s  0.00000B/s  0.00000B/s
          1                         nc_gld_efficiency       Non-Coherent Global Load Efficiency       0.00%       0.00%       0.00%
          1                      l2_atomic_throughput           L2 Throughput (Atomic requests)  0.00000B/s  0.00000B/s  0.00000B/s
          1                                inst_fp_32                   FP Instructions(Single)     6233272     6233272     6233272
          1                                inst_fp_64                   FP Instructions(Double)           0           0           0
          1                              inst_integer                      Integer Instructions    55709284    55709284    55709284
          1                          inst_bit_convert                  Bit-Convert Instructions           0           0           0
          1                              inst_control                 Control-Flow Instructions     2982533     2982533     2982533
          1                        inst_compute_ld_st                   Load/Store Instructions    20355624    20355624    20355624
          1                                 inst_misc                         Misc Instructions     7895354     7895354     7895354
          1           inst_inter_thread_communication                 Inter-Thread Instructions           0           0           0
          1                    atomic_replay_overhead                    Atomic Replay Overhead    0.000000    0.000000    0.000000
          1                       atomic_transactions                       Atomic Transactions           0           0           0
          1           atomic_transactions_per_request           Atomic Transactions Per Request    0.000000    0.000000    0.000000
          1                   l2_l1_read_transactions   L2 Read Transactions (L1 read requests)     7130322     7130322     7130322
          1                  l2_l1_write_transactions  L2 Write Transactions (L1 write requests       16896       16896       16896
          1                  l2_tex_read_transactions           L2 Transactions (Texture Reads)           0           0           0
          1                    l2_l1_write_throughput                 L2 Throughput (L1 Writes)  320.02MB/s  320.02MB/s  320.02MB/s
          1                    l2_atomic_transactions         L2 Transactions (Atomic requests)           0           0           0
          1                          ecc_transactions                          ECC Transactions      611900      611900      611900
          1                            ecc_throughput                            ECC Throughput  11.590GB/s  11.590GB/s  11.590GB/s
          1                           stall_pipe_busy           Issue Stall Reasons (Pipe Busy)      28.08%      28.08%      28.08%
          1          stall_constant_memory_dependency  Issue Stall Reasons (Immediate constant)       0.03%       0.03%       0.03%
          1                        flop_sp_efficiency              FLOP Efficiency(Peak Single)       0.26%       0.26%       0.26%
          1                        flop_dp_efficiency              FLOP Efficiency(Peak Double)       0.00%       0.00%       0.00%
          1                     stall_memory_throttle     Issue Stall Reasons (Memory Throttle)      16.47%      16.47%      16.47%
          1                        stall_not_selected        Issue Stall Reasons (Not Selected)      42.96%      42.96%      42.96%
          1                  eligible_warps_per_cycle           Eligible Warps Per Active Cycle   24.322732   24.322732   24.322732
          1                         atomic_throughput                         Atomic Throughput  0.00000B/s  0.00000B/s  0.00000B/s
