==31391== NVPROF is profiling process 31391, command: ./4
==31391== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==31391== Profiling application: ./4
==31391== Profiling result:
==31391== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"tex0_cache_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"tex1_cache_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"tex2_cache_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"tex3_cache_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"tex0_cache_sector_misses",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"tex1_cache_sector_misses",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"tex2_cache_sector_misses",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"tex3_cache_sector_misses",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"fb_subp0_read_sectors",233820,233820,233820
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"fb_subp1_read_sectors",232178,232178,232178
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"fb_subp0_write_sectors",19302,19302,19302
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"fb_subp1_write_sectors",19392,19392,19392
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_write_sector_misses",7726,7726,7726
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_write_sector_misses",8050,8050,8050
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_write_sector_misses",7728,7728,7728
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_write_sector_misses",7731,7731,7731
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_read_sector_misses",88182,88182,88182
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_read_sector_misses",87462,87462,87462
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_read_sector_misses",87159,87159,87159
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_read_sector_misses",87267,87267,87267
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_write_l1_sector_queries",23040,23040,23040
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_write_l1_sector_queries",23040,23040,23040
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_write_l1_sector_queries",23040,23040,23040
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_write_l1_sector_queries",23040,23040,23040
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_read_l1_sector_queries",1920440,1920440,1920440
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_read_l1_sector_queries",1924576,1924576,1924576
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_read_l1_sector_queries",1925967,1925967,1925967
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_read_l1_sector_queries",1924484,1924484,1924484
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_read_l1_hit_sectors",1832421,1832421,1832421
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_read_l1_hit_sectors",1836419,1836419,1836419
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_read_l1_hit_sectors",1838240,1838240,1838240
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_read_l1_hit_sectors",1836548,1836548,1836548
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_read_tex_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_read_tex_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_read_tex_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_read_tex_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_read_tex_hit_sectors",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_read_tex_hit_sectors",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_read_tex_hit_sectors",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_read_tex_hit_sectors",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp0_gld_thread_count_32b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp1_gld_thread_count_32b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp2_gld_thread_count_32b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp3_gld_thread_count_32b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp0_gld_thread_count_64b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp1_gld_thread_count_64b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp2_gld_thread_count_64b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp3_gld_thread_count_64b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp0_gld_thread_count_128b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp1_gld_thread_count_128b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp2_gld_thread_count_128b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp3_gld_thread_count_128b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp0_gld_warp_count_32b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp1_gld_warp_count_32b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp2_gld_warp_count_32b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp3_gld_warp_count_32b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp0_gld_warp_count_64b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp1_gld_warp_count_64b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp2_gld_warp_count_64b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp3_gld_warp_count_64b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp0_gld_warp_count_128b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp1_gld_warp_count_128b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp2_gld_warp_count_128b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_subp3_gld_warp_count_128b",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_read_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_read_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_read_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_read_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_write_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_write_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_write_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_write_sysmem_sector_queries",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_total_read_sector_queries",1920480,1920480,1920480
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_total_read_sector_queries",1924621,1924621,1924621
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_total_read_sector_queries",1925992,1925992,1925992
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_total_read_sector_queries",1924504,1924504,1924504
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp0_total_write_sector_queries",23079,23079,23079
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp1_total_write_sector_queries",23109,23109,23109
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp2_total_write_sector_queries",23108,23108,23108
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"l2_subp3_total_write_sector_queries",23078,23078,23078
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"elapsed_cycles_sm",15802962,15802962,15802962
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gld_inst_8bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gld_inst_16bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gld_inst_32bit",10076160,10076160,10076160
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gld_inst_64bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gld_inst_128bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gst_inst_8bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gst_inst_16bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gst_inst_32bit",245760,245760,245760
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gst_inst_64bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"gst_inst_128bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_gld_inst_8bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_gld_inst_16bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_gld_inst_32bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_gld_inst_64bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"rocache_gld_inst_128bit",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"prof_trigger_00",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"prof_trigger_01",0,0,0
"Tesla K80 (0)","md_kernel(float3*, float3*, int, int*, float, float, float, int)",1,"prof_trigger_02",0,0,0
