==31409== NVPROF is profiling process 31409, command: ./6
==31409== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==31409== Profiling application: ./6
==31409== Profiling result:
==31409== Event result:
"Device","Kernel","Invocations","Event Name","Min","Max","Avg"
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"tex0_cache_sector_queries",1866668,1866668,1866668
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"tex1_cache_sector_queries",1866680,1866680,1866680
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"tex2_cache_sector_queries",1866707,1866707,1866707
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"tex3_cache_sector_queries",1866740,1866740,1866740
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"tex0_cache_sector_misses",1663585,1663585,1663585
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"tex1_cache_sector_misses",1663832,1663832,1663832
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"tex2_cache_sector_misses",1663339,1663339,1663339
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"tex3_cache_sector_misses",1664060,1664060,1664060
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"fb_subp0_read_sectors",4334214,4334214,4334214
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"fb_subp1_read_sectors",4332380,4332380,4332380
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"fb_subp0_write_sectors",60272,60272,60272
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"fb_subp1_write_sectors",60354,60354,60354
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"l2_subp0_write_sector_misses",24578,24578,24578
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"l2_subp1_write_sector_misses",24577,24577,24577
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"l2_subp2_write_sector_misses",24576,24576,24576
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"l2_subp3_write_sector_misses",24579,24579,24579
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"l2_subp0_read_sector_misses",1201705,1201705,1201705
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"l2_subp1_read_sector_misses",1200513,1200513,1200513
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"l2_subp2_read_sector_misses",1203912,1203912,1203912
"Tesla K80 (0)","md_kernel(float4*, float4*, int, int const *, float, float, float, int)",1,"l2_subp3_read_sector_misses",1203344,1203344,1203344
